pool_depth,delta_s_frac,user_regime,arb_mode,breach_prob,capital_required,total_cost,expected_profit,net_profit,roi_percent,profit_margin_percent,economically_viable
5000000,0.025,Normal,Slow,1.0,125000.0,125413.52739726027,16687.500000000007,-108726.02739726027,-86.98082191780821,-651.5417372120463,False
5000000,0.025,Panic,Fast,0.0,125000.0,125413.52739726027,0.0,-125413.52739726027,-100.33082191780822,-100.0,False
5000000,0.025,Panic,Moderate,0.1,125000.0,125413.52739726027,1668.7500000000005,-123744.77739726027,-98.99582191780823,-7415.417372120464,False
5000000,0.025,Panic,Slow,0.0,125000.0,125413.52739726027,0.0,-125413.52739726027,-100.33082191780822,-100.0,False
5000000,0.05,Normal,Fast,0.0,250000.0,250828.7671232877,0.0,-250828.7671232877,-100.33150684931506,-100.0,False
5000000,0.05,Normal,Moderate,0.5666666666666667,250000.0,250828.7671232877,13245.83333333334,-237582.93378995435,-95.03317351598174,-1793.6427841959426,False
5000000,0.05,Normal,Slow,1.0,250000.0,250828.7671232877,23375.00000000001,-227453.7671232877,-90.98150684931508,-973.0642443777009,False
5000000,0.05,Panic,Fast,0.0,250000.0,250828.7671232877,0.0,-250828.7671232877,-100.33150684931506,-100.0,False
5000000,0.05,Panic,Moderate,0.5666666666666667,250000.0,250828.7671232877,13245.83333333334,-237582.93378995435,-95.03317351598174,-1793.6427841959426,False
5000000,0.05,Panic,Slow,0.7333333333333333,250000.0,250828.7671232877,17141.666666666675,-233687.100456621,-93.47484018264839,-1363.2694241514102,False
5000000,0.1,Normal,Fast,0.0,500000.0,501664.38356164383,0.0,-501664.38356164383,-100.33287671232875,-100.0,False
5000000,0.1,Normal,Moderate,0.9333333333333332,500000.0,501664.38356164383,34300.000000000015,-467364.38356164383,-93.47287671232877,-1362.5783777307395,False
5000000,0.1,Normal,Slow,1.0,500000.0,501664.38356164383,36750.00000000002,-464914.38356164383,-92.98287671232876,-1265.07315254869,False
5000000,0.1,Panic,Fast,0.0,500000.0,501664.38356164383,0.0,-501664.38356164383,-100.33287671232875,-100.0,False
5000000,0.1,Panic,Moderate,0.9,500000.0,501664.38356164383,33075.00000000002,-468589.38356164383,-93.71787671232876,-1416.747947276322,False
5000000,0.1,Panic,Slow,1.0,500000.0,501664.38356164383,36750.00000000002,-464914.38356164383,-92.98287671232876,-1265.07315254869,False
10000000,0.005,Normal,Fast,0.0,50000.0,50165.136986301375,0.0,-50165.136986301375,-100.33027397260274,-100.0,False
10000000,0.005,Normal,Moderate,0.0,50000.0,50165.136986301375,0.0,-50165.136986301375,-100.33027397260274,-100.0,False
10000000,0.005,Normal,Slow,0.0,50000.0,50165.136986301375,0.0,-50165.136986301375,-100.33027397260274,-100.0,False
10000000,0.005,Panic,Fast,0.0,50000.0,50165.136986301375,0.0,-50165.136986301375,-100.33027397260274,-100.0,False
10000000,0.005,Panic,Moderate,0.0,50000.0,50165.136986301375,0.0,-50165.136986301375,-100.33027397260274,-100.0,False
10000000,0.005,Panic,Slow,0.0,50000.0,50165.136986301375,0.0,-50165.136986301375,-100.33027397260274,-100.0,False
10000000,0.01,Normal,Fast,0.0,100000.0,100330.41095890412,0.0,-100330.41095890412,-100.33041095890411,-100.0,False
10000000,0.01,Normal,Moderate,0.0333333333333333,100000.0,100330.41095890412,844.9999999999993,-99485.41095890412,-99.48541095890413,-11773.421415254934,False
10000000,0.01,Normal,Slow,0.2,100000.0,100330.41095890412,5070.000000000001,-95260.41095890412,-95.26041095890412,-1878.9035692091538,False
10000000,0.01,Panic,Fast,0.0,100000.0,100330.41095890412,0.0,-100330.41095890412,-100.33041095890411,-100.0,False
10000000,0.01,Panic,Moderate,0.0,100000.0,100330.41095890412,0.0,-100330.41095890412,-100.33041095890411,-100.0,False
10000000,0.01,Panic,Slow,0.0,100000.0,100330.41095890412,0.0,-100330.41095890412,-100.33041095890411,-100.0,False
10000000,0.025,Normal,Fast,0.0,250000.0,250827.05479452055,0.0,-250827.05479452055,-100.33082191780822,-100.0,False
10000000,0.025,Normal,Moderate,0.1,250000.0,250827.05479452055,3337.500000000001,-247489.55479452055,-98.99582191780823,-7415.417372120464,False
10000000,0.025,Normal,Slow,1.0,250000.0,250827.05479452055,33375.000000000015,-217452.05479452055,-86.98082191780821,-651.5417372120463,False
10000000,0.025,Panic,Fast,0.0,250000.0,250827.05479452055,0.0,-250827.05479452055,-100.33082191780822,-100.0,False
10000000,0.025,Panic,Moderate,0.1,250000.0,250827.05479452055,3337.500000000001,-247489.55479452055,-98.99582191780823,-7415.417372120464,False
10000000,0.025,Panic,Slow,0.0,250000.0,250827.05479452055,0.0,-250827.05479452055,-100.33082191780822,-100.0,False
10000000,0.05,Normal,Fast,0.0,500000.0,501657.5342465754,0.0,-501657.5342465754,-100.33150684931506,-100.0,False
10000000,0.05,Normal,Moderate,0.5666666666666667,500000.0,501657.5342465754,26491.66666666668,-475165.8675799087,-95.03317351598174,-1793.6427841959426,False
10000000,0.05,Normal,Slow,1.0,500000.0,501657.5342465754,46750.00000000002,-454907.5342465754,-90.98150684931508,-973.0642443777009,False
10000000,0.05,Panic,Fast,0.0,500000.0,501657.5342465754,0.0,-501657.5342465754,-100.33150684931506,-100.0,False
10000000,0.05,Panic,Moderate,0.5666666666666667,500000.0,501657.5342465754,26491.66666666668,-475165.8675799087,-95.03317351598174,-1793.6427841959426,False
10000000,0.05,Panic,Slow,0.7333333333333333,500000.0,501657.5342465754,34283.33333333335,-467374.200913242,-93.47484018264839,-1363.2694241514102,False
10000000,0.1,Normal,Fast,0.0,1000000.0,1003328.7671232877,0.0,-1003328.7671232877,-100.33287671232875,-100.0,False
10000000,0.1,Normal,Moderate,0.9333333333333332,1000000.0,1003328.7671232877,68600.00000000003,-934728.7671232877,-93.47287671232877,-1362.5783777307395,False
10000000,0.1,Normal,Slow,1.0,1000000.0,1003328.7671232877,73500.00000000004,-929828.7671232877,-92.98287671232876,-1265.07315254869,False
10000000,0.1,Panic,Fast,0.0,1000000.0,1003328.7671232877,0.0,-1003328.7671232877,-100.33287671232875,-100.0,False
10000000,0.1,Panic,Moderate,0.9,1000000.0,1003328.7671232877,66150.00000000004,-937178.7671232877,-93.71787671232876,-1416.747947276322,False
10000000,0.1,Panic,Slow,1.0,1000000.0,1003328.7671232877,73500.00000000004,-929828.7671232877,-92.98287671232876,-1265.07315254869,False
